14,laboratories,laboratory
6,tildes,tilde
5,muslims,muslim
9,identities,identity
7,deliveries,delivery
1,polyps,polyp
1,runnings,running
5,carts,cart
16,salaries,salary
18,strata,stratum
4,qis,-2
248,aliases,alias
3,tropes,trope
77,criteria,criterion
1,hives,hive
4,penguins,penguin
6,pills,pill
4,vesicles,vesicle
1,huas,hua
3,falsehoods,falsehood
4,ys,-2
1,quadratics,quadratic
1,cicadas,cicada
1430,less,-2
20,mss,-2
2,mains,main
4,dependences,dependence
3,kinases,kinase
1,synapses,synapsis
2,combos,combo
1,demons,demon
1,entropies,entropy
3,offenders,offender
2,pitches,pitch
1,dictations,dictation
1,anteaters,anteater
2,senders,sender
51,apcs,-2
12,prescriptions,prescription
54,indexes,index
1,bongos,bongo
1,handbooks,handbook
9,recipients,recipient
14,macaroons,macaroon
1,fdas,-2
1,gats,-2
1,estates,estate
2,painkillers,painkiller
1,frauds,fraud
4,confirmations,confirmation
2,bows,bow
1,staters,stater
1,logograms,logogram
1,rifles,rifle
1,synchronizations,synchronization
9,breweries,brewery
18,mvs,-2
3,soss,-2
3,debtors,debtor
1,eases,-2
6,replies,reply
1,initiatives,initiative
1,umlauts,umlaut
2,marauders,marauder
6,touches,touch
1,nocss,-2
2,assemblers,assembler
1,bellwethers,bellwether
7,textiles,textile
1,pross,-2
2,justifications,justification
2,turbines,turbine
1,corps,corp
1,organs,organ
3,perspectives,perspective
1,lineages,lineage
1,corticosteroids,corticosteroid
29,johns,john
13,uncertainties,uncertainty
2,johnnys,johnny
1,utensils,utensil
2,wvs,-2
45,sds,-2
3,screws,screw
1,tots,-2
87,nips,-2
1,clusterings,clustering
2,enterprises,enterprise
1,prognostics,prognostic
12,charities,charity
16,goes,go
2,informers,informer
1,petrels,petrel
2,crimes,crime
3,ashes,ash
1,utilitiess,utility
873,tetris,tetri
2,dares,dare
2,divergences,divergence
5,propagators,propagator
1,coverts,covert
15,bankers,banker
3,pis,-2
146,crates,crate
1,birdbrains,birdbrain
2,hexagons,hexagon
4,dwarves,dwarf
1,historians,historian
2,etas,-2
33,viruses,virus
3,absences,absence
1,isometries,isometry
1,moles,mole
4,pals,-2
176,species,specie
3,cans,can
1,alamos,alamo
1,rulings,ruling
1,birthmarks,birthmark
1,handlings,handling
4,founders,founder
4,glitches,glitch
6,lins,-2
1,weeklies,weekly
6,xcs,-2
1,residues,residue
3,deposits,deposit
1,steppers,stepper
1,coauthors,coauthor
9,files,file
1,clowns,clown
17,fila,filum
1,intangibles,intangible
1,alloys,alloy
2,specializations,specialization
2,copulae,copula
1,pollinators,pollinator
1,accs,-2
55,sos,-2
1,devoirs,devoir
1,preachers,preacher
2,tees,tee
3,jehovahs,jehovah
1,storms,storm
1,qats,qat
7,freshers,fresher
1,staffers,staffer
3,fes,-2
2,mutes,mute
1,gangs,gang
1,marines,marine
3,pathogens,pathogen
4,frees,free
1,barrios,barrio
7,observers,observer
1,cations,cation
1,hobos,hobo
